"Row.names","hypermean","nothypermean","ttest_pval","log2_hyper_v_nothyper","wilcox_pval","cohens","deseq_pval","deseq_log2","epi_04_um_300s_pval","epi_04um_300s_spearman","epi_04_um_300s_HYPER_pval","epi_04um_300s_HYPER_spearman","overlapgroup","GOIup","GOIdown"
"PPIP5K2",37.5483917707412,79.536640747805,0.0478916960144601,-1.08286851358404,0.585495982365339,0.30848102542245,0.00391250580853994,-1.49378226307236,0.880937275578075,0.0165899232373059,0.650851064227753,0.0432297777877731,"deseq_sig",NA,NA
"PPM1L",727.586907913334,645.163910290305,0.172512133648444,0.173453845502434,0.0932299398887601,0.347517714704432,0.0414136613670214,0.284030572850735,0.060395439870628,0.205779891019963,0.370000516123792,0.0855127014454022,"deseq_sig",NA,NA
"PPME1",22.0009315504158,37.7201779871234,0.115295282532365,-0.777771872774013,0.0828166061025542,0.332243484421505,0.0105631056466596,-1.36888498508519,0.196097822547013,-0.142464485553518,0.269902085448199,-0.105141185574083,"deseq_sig",NA,NA
"PPOX",29.6482007037997,41.1851207867321,0.213748077446428,-0.4741786669777,0.284855470534025,0.282355365535619,0.0369871377870336,-0.886728909125593,0.765417374096772,0.0330415229594252,0.75910699132852,0.02929851111208,"deseq_sig",NA,NA
"PPP1R12A",1334.65326282819,1592.79516800071,0.11413285205133,-0.255095764900917,0.0209207255224081,0.425220529003514,0.143630676119194,-0.212923621475859,0.0326047109817993,-0.233423175420331,0.00192661049668052,-0.289976749131029,"wilcox_sig;epicorrALL_sig",NA,NA
"ATXN10",490.680221390107,477.956750945756,0.860840844995978,0.0379030412107296,0.380638061060138,0.0630965946082034,0.804305145610535,0.0407555529512365,0.544656785505372,-0.0670266078700021,0.409483088242511,-0.0786985148544042,NA,NA,NA
"PPP1R21",42.426221981944,66.578106911338,0.0272184786468146,-0.650091635710287,0.049151290437726,0.412663419433936,0.00579387256917459,-0.811522489157863,0.362670930938985,-0.10057536489969,0.301402972434069,-0.0985173309018273,"wilcox_sig;deseq_sig",NA,NA
"PPP1R2P1",116.582183769977,142.188791674609,0.0930018318878377,-0.286460415034881,0.064361414540817,0.483274573051126,0.129718254868886,-0.245122143025654,0.0586203419891681,-0.207187885351825,0.0494951487041592,-0.18607215221588,"epicorrALL_sig",NA,NA
"PPP1R3F",52.390295910517,44.204154584006,0.27600590896297,0.245117641122707,0.35227796562273,0.348235124910766,0.372403758090857,0.181543511869332,0.0615548040964585,0.204878369469346,0.0279137800716766,0.207796377178403,"epicorrALL_sig",NA,NA
"PPP2R1A",1109.99901055775,932.314800522872,0.0902042616269516,0.251669315483225,0.0795260808319299,0.523848619221548,0.370496885318721,0.120654136242796,0.0789281603619872,0.192783799453208,0.0234462715923727,0.214038086651411,"epicorrALL_sig",NA,NA
"PPP2R5C",331.978507021097,419.583137672865,0.0947707022278937,-0.337866858120739,0.357840305399484,0.309147187578094,0.0269981568986193,-0.439374550561867,0.750647989425706,-0.035189728840923,0.829269637276967,-0.0206049040303345,"deseq_sig",NA,NA
"PPP4R1",154.931233096268,138.037266746488,0.572313546492889,0.166570198481223,0.325293299525269,0.131368798836285,0.436761623875264,0.211033010883575,0.0669766268723318,0.200836716675009,0.0268778237939973,0.209163486713901,"epicorrALL_sig",NA,NA
"PPP4R3A",140.793434458083,225.926038687746,0.00331042979302694,-0.682270496313915,0.0135193177479943,0.558215099630609,0.00220782890449168,-0.731063757537287,0.0984160426875287,-0.181529974253938,0.0897396473280678,-0.161088225454653,"wilcox_sig;deseq_sig",NA,NA
"PPP4R3B",1117.32683719751,1402.82941863829,0.0182857820519368,-0.328288330163459,0.0254455909902461,0.62616802830056,0.130019427673618,-0.20192338137372,0.00152247155594061,-0.340613074843085,0.000115612611882108,-0.356255928298893,"wilcox_sig;epicorrALL_sig",NA,NA
"PPP6C",1676.46043170954,1924.74824910442,0.105263394764639,-0.199251325625009,0.0851841878398262,0.403131794704404,0.328189354069951,-0.128168811217556,0.160560539603538,-0.154494457191064,0.0347613273166556,-0.199709069832473,"epicorrALL_sig",NA,NA
"PPP6R1",7981.04469450112,6056.74216772279,0.0402651823764122,0.398035605264863,0.0156778752992696,0.555190000277511,0.0635676137693034,0.379458465727419,0.0130294549880821,0.269909474581242,0.00908012029416432,0.24549869483706,"wilcox_sig;epicorrALL_sig",NA,NA
